file,class,method,variable,usage
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-based-asynchronous\src\main\java\com\iluwatar\event\asynchronous\App.java,com.iluwatar.event.asynchronous.App,main/1[java.lang.String[]],app,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-based-asynchronous\src\main\java\com\iluwatar\event\asynchronous\App.java,com.iluwatar.event.asynchronous.App,runInteractiveMode/0,s,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-based-asynchronous\src\main\java\com\iluwatar\event\asynchronous\App.java,com.iluwatar.event.asynchronous.App,runInteractiveMode/0,eventManager,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-based-asynchronous\src\main\java\com\iluwatar\event\asynchronous\App.java,com.iluwatar.event.asynchronous.App,runInteractiveMode/0,option,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\feature-toggle\src\main\java\com\iluwatar\featuretoggle\pattern\Service.java,com.iluwatar.featuretoggle.pattern.Service,getWelcomeMessage/1[com.iluwatar.featuretoggle.user.User],user,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\commander\src\main\java\com\iluwatar\commander\queue\Queue.java,com.iluwatar.commander.queue.Queue,enqueue/1[T],temp,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\commander\src\main\java\com\iluwatar\commander\queue\Queue.java,com.iluwatar.commander.queue.Queue,enqueue/1[T],obj,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\commander\src\main\java\com\iluwatar\commander\queue\Queue.java,com.iluwatar.commander.queue.Queue,dequeue/0,temp,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\extension-objects\src\test\java\concreteextensions\CommanderTest.java,concreteextensions.CommanderTest,shouldExecuteCommanderReady/0,listAppender,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\extension-objects\src\test\java\concreteextensions\CommanderTest.java,concreteextensions.CommanderTest,shouldExecuteCommanderReady/0,commander,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\extension-objects\src\test\java\concreteextensions\CommanderTest.java,concreteextensions.CommanderTest,shouldExecuteCommanderReady/0,logsList,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\extension-objects\src\test\java\concreteextensions\CommanderTest.java,concreteextensions.CommanderTest,shouldExecuteCommanderReady/0,commanderLogger,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-object\src\test\java\com\iluwatar\pageobject\pages\AlbumListPage.java,com.iluwatar.pageobject.pages.AlbumListPage,selectAlbum/1[java.lang.String],albumLinks,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-object\src\test\java\com\iluwatar\pageobject\pages\AlbumListPage.java,com.iluwatar.pageobject.pages.AlbumListPage,selectAlbum/1[java.lang.String],e,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-object\src\test\java\com\iluwatar\pageobject\pages\AlbumListPage.java,com.iluwatar.pageobject.pages.AlbumListPage,selectAlbum/1[java.lang.String],anchor,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-object\src\test\java\com\iluwatar\pageobject\pages\AlbumListPage.java,com.iluwatar.pageobject.pages.AlbumListPage,selectAlbum/1[java.lang.String],albumTitle,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-object\src\test\java\com\iluwatar\pageobject\pages\AlbumListPage.java,com.iluwatar.pageobject.pages.AlbumListPage,AlbumListPage/1[com.iluwatar.pageobject.pages.WebClient],webClient,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-object\src\test\java\com\iluwatar\pageobject\pages\AlbumListPage.java,com.iluwatar.pageobject.pages.AlbumListPage,navigateToPage/0,e,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,deletionShouldBeFailureAndNotAffectExistingCustomers/0,result,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,deletionShouldBeFailureAndNotAffectExistingCustomers/0,nonExistingCustomer,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,addingShouldResultInSuccess/0,result,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,addingShouldResultInSuccess/0,allCustomers,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,addingShouldResultInSuccess/0,nonExistingCustomer,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,updationShouldBeFailureAndNotAffectExistingCustomers/0,result,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,updationShouldBeFailureAndNotAffectExistingCustomers/0,newFirstname,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,updationShouldBeFailureAndNotAffectExistingCustomers/0,newLastname,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,updationShouldBeFailureAndNotAffectExistingCustomers/0,nonExistingId,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\test\java\com\iluwatar\dao\DbCustomerDaoTest.java,com.iluwatar.dao.DbCustomerDaoTest$ConnectionSuccess$NonExistingCustomer,updationShouldBeFailureAndNotAffectExistingCustomers/0,customer,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\converter\src\main\java\com\iluwatar\converter\App.java,com.iluwatar.converter.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\converter\src\main\java\com\iluwatar\converter\App.java,com.iluwatar.converter.App,main/1[java.lang.String[]],userConverter,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\converter\src\main\java\com\iluwatar\converter\App.java,com.iluwatar.converter.App,main/1[java.lang.String[]],dtoEntities,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\converter\src\main\java\com\iluwatar\converter\App.java,com.iluwatar.converter.App,main/1[java.lang.String[]],user,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\converter\src\main\java\com\iluwatar\converter\App.java,com.iluwatar.converter.App,main/1[java.lang.String[]],users,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\converter\src\main\java\com\iluwatar\converter\App.java,com.iluwatar.converter.App,main/1[java.lang.String[]],dtoUser,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testTruckConstructorWithInvalidLoadCapacity/0,exception,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testTruckConstructorWithZeroLoadCapacity/0,exception,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testPrintAllVehicles/0,retrievedTruck,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testPrintAllVehicles/0,car,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testPrintAllVehicles/0,truck,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testPrintAllVehicles/0,retrievedCar,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSetInvalidNumDoors/0,exception,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSetInvalidNumDoors/0,car,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSetInvalidLoadCapacity/0,exception,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSetInvalidLoadCapacity/0,truck,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSaveAndRetrieveCar/0,retrievedVehicle,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSaveAndRetrieveCar/0,car,8
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSaveAndRetrieveCar/0,retrievedCar,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSaveAndRetrieveTruck/0,retrievedTruck,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSaveAndRetrieveTruck/0,retrievedVehicle,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testSaveAndRetrieveTruck/0,truck,8
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testCarConstructorWithZeroDoors/0,exception,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testCarConstructor/0,car,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\table-inheritance\src\test\java\VehicleDatabaseTest.java,VehicleDatabaseTest,testCarConstructorWithInvalidNumDoors/0,exception,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\composite\src\main\java\com\iluwatar\composite\Messenger.java,com.iluwatar.composite.Messenger,messageFromElves/0,words,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\composite\src\main\java\com\iluwatar\composite\Messenger.java,com.iluwatar.composite.Messenger,messageFromOrcs/0,words,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\AccountCreateEvent.java,com.iluwatar.event.sourcing.event.AccountCreateEvent,process/0,account,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\AccountCreateEvent.java,com.iluwatar.event.sourcing.event.AccountCreateEvent,"AccountCreateEvent/4[long,long,int,java.lang.String]",owner,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\AccountCreateEvent.java,com.iluwatar.event.sourcing.event.AccountCreateEvent,"AccountCreateEvent/4[long,long,int,java.lang.String]",accountNo,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\AccountCreateEvent.java,com.iluwatar.event.sourcing.event.AccountCreateEvent,"AccountCreateEvent/4[long,long,int,java.lang.String]",createdTime,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\AccountCreateEvent.java,com.iluwatar.event.sourcing.event.AccountCreateEvent,"AccountCreateEvent/4[long,long,int,java.lang.String]",sequenceId,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\service-locator\src\main\java\com\iluwatar\servicelocator\App.java,com.iluwatar.servicelocator.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\service-locator\src\main\java\com\iluwatar\servicelocator\App.java,com.iluwatar.servicelocator.App,main/1[java.lang.String[]],service,7
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\singleton\src\main\java\com\iluwatar\singleton\ThreadSafeDoubleCheckLocking.java,com.iluwatar.singleton.ThreadSafeDoubleCheckLocking,getInstance/0,result,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\service-layer\src\main\java\com\iluwatar\servicelayer\spellbook\SpellbookDao.java,com.iluwatar.servicelayer.spellbook.SpellbookDao,findByName/1[java.lang.String],name,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\chain-of-responsibility\src\main\java\com\iluwatar\chain\OrcSoldier.java,com.iluwatar.chain.OrcSoldier,handle/1[com.iluwatar.chain.Request],req,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\chain-of-responsibility\src\main\java\com\iluwatar\chain\OrcSoldier.java,com.iluwatar.chain.OrcSoldier,canHandleRequest/1[com.iluwatar.chain.Request],req,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\context-object\src\main\java\com\iluwatar\context\object\App.java,com.iluwatar.context.object.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\context-object\src\main\java\com\iluwatar\context\object\App.java,com.iluwatar.context.object.App,main/1[java.lang.String[]],layerC,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\context-object\src\main\java\com\iluwatar\context\object\App.java,com.iluwatar.context.object.App,main/1[java.lang.String[]],layerA,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\context-object\src\main\java\com\iluwatar\context\object\App.java,com.iluwatar.context.object.App,main/1[java.lang.String[]],layerB,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\context-object\src\main\java\com\iluwatar\context\object\App.java,com.iluwatar.context.object.App,logContext/1[com.iluwatar.context.object.ServiceContext],context,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\memento\src\main\java\com\iluwatar\memento\App.java,com.iluwatar.memento.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\memento\src\main\java\com\iluwatar\memento\App.java,com.iluwatar.memento.App,main/1[java.lang.String[]],star,15
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\memento\src\main\java\com\iluwatar\memento\App.java,com.iluwatar.memento.App,main/1[java.lang.String[]],states,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\double-dispatch\src\test\java\com\iluwatar\doubledispatch\FlamingAsteroidTest.java,com.iluwatar.doubledispatch.FlamingAsteroidTest,testConstructor/0,asteroid,7
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\builder\src\main\java\com\iluwatar\builder\App.java,com.iluwatar.builder.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\builder\src\main\java\com\iluwatar\builder\App.java,com.iluwatar.builder.App,main/1[java.lang.String[]],mage,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\builder\src\main\java\com\iluwatar\builder\App.java,com.iluwatar.builder.App,main/1[java.lang.String[]],warrior,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\builder\src\main\java\com\iluwatar\builder\App.java,com.iluwatar.builder.App,main/1[java.lang.String[]],thief,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\component\src\main\java\com\iluwatar\component\component\inputcomponent\PlayerInputComponent.java,com.iluwatar.component.component.inputcomponent.PlayerInputComponent,"update/2[com.iluwatar.component.GameObject,int]",gameObject,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\component\src\main\java\com\iluwatar\component\component\inputcomponent\PlayerInputComponent.java,com.iluwatar.component.component.inputcomponent.PlayerInputComponent,"update/2[com.iluwatar.component.GameObject,int]",e,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,generateSampleUsers/0,user1,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,generateSampleUsers/0,user2,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,generateSampleUsers/0,user3,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,main/1[java.lang.String[]],id,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,main/1[java.lang.String[]],user,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,main/1[java.lang.String[]],users,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\metadata-mapping\src\main\java\com\iluwatar\metamapping\App.java,com.iluwatar.metamapping.App,main/1[java.lang.String[]],userService,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\main\java\com\iluwatar\dao\InMemoryCustomerDao.java,com.iluwatar.dao.InMemoryCustomerDao,getById/1[int],id,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\main\java\com\iluwatar\dao\InMemoryCustomerDao.java,com.iluwatar.dao.InMemoryCustomerDao,add/1[com.iluwatar.dao.Customer],customer,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\main\java\com\iluwatar\dao\InMemoryCustomerDao.java,com.iluwatar.dao.InMemoryCustomerDao,delete/1[com.iluwatar.dao.Customer],customer,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-access-object\src\main\java\com\iluwatar\dao\InMemoryCustomerDao.java,com.iluwatar.dao.InMemoryCustomerDao,update/1[com.iluwatar.dao.Customer],customer,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\main\java\com\iluwatar\gameloop\FixedStepGameLoop.java,com.iluwatar.gameloop.FixedStepGameLoop,processGameLoop/0,currentTime,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\main\java\com\iluwatar\gameloop\FixedStepGameLoop.java,com.iluwatar.gameloop.FixedStepGameLoop,processGameLoop/0,previousTime,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\main\java\com\iluwatar\gameloop\FixedStepGameLoop.java,com.iluwatar.gameloop.FixedStepGameLoop,processGameLoop/0,lag,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\main\java\com\iluwatar\gameloop\FixedStepGameLoop.java,com.iluwatar.gameloop.FixedStepGameLoop,processGameLoop/0,elapsedTime,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-followers\src\test\java\com\iluwatar\leaderfollowers\WorkCenterTest.java,com.iluwatar.leaderfollowers.WorkCenterTest,testCreateWorkers/0,taskHandler,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-followers\src\test\java\com\iluwatar\leaderfollowers\WorkCenterTest.java,com.iluwatar.leaderfollowers.WorkCenterTest,testCreateWorkers/0,taskSet,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-followers\src\test\java\com\iluwatar\leaderfollowers\WorkCenterTest.java,com.iluwatar.leaderfollowers.WorkCenterTest,testCreateWorkers/0,workCenter,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-followers\src\test\java\com\iluwatar\leaderfollowers\WorkCenterTest.java,com.iluwatar.leaderfollowers.WorkCenterTest,testNullLeader/0,workCenter,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-followers\src\test\java\com\iluwatar\leaderfollowers\WorkCenterTest.java,com.iluwatar.leaderfollowers.WorkCenterTest,testPromoteLeader/0,taskHandler,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-followers\src\test\java\com\iluwatar\leaderfollowers\WorkCenterTest.java,com.iluwatar.leaderfollowers.WorkCenterTest,testPromoteLeader/0,taskSet,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-followers\src\test\java\com\iluwatar\leaderfollowers\WorkCenterTest.java,com.iluwatar.leaderfollowers.WorkCenterTest,testPromoteLeader/0,workCenter,7
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testElectionMessageAccepted/0,result,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testElectionMessageAccepted/0,instanceMap,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testElectionMessageAccepted/0,instance4,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testElectionMessageAccepted/0,instance3,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testElectionMessageAccepted/0,instance2,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testElectionMessageAccepted/0,instance1,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testElectionMessageAccepted/0,messageManager,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\leader-election\src\test\java\com\iluwatar\leaderelection\bully\BullyMessageManagerTest.java,com.iluwatar.leaderelection.bully.BullyMessageManagerTest,testSendLeaderMessage/0,instanceMap,1
