name,owner,createdAt,updatedAt,stargazers,releases,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std,loc_total
failsafe,failsafe-lib,2015-06-30T00:56:39Z,2025-03-09T19:47:16Z,4231,0,6.38655462184874,6.0,5.354298314639515,2.063025210084034,1.0,1.7430447944559295,19.176470588235293,1.0,56.37863961831832,10026
MallChat,zongzibinbin,2023-03-16T15:04:35Z,2025-03-14T09:04:37Z,4224,0,6.236486486486487,5.0,6.556951219719831,1.2027027027027026,1.0,0.4649249478419735,4.4391891891891895,0.0,14.9465079388744,9260
ShineButton,ChadCSong,2016-07-05T06:32:26Z,2025-02-26T09:10:57Z,4220,2,4.833333333333333,2.0,5.7002415407760045,1.625,1.0,0.8242255917447338,23.625,0.0,94.1819757980124,988
tx-lcn,codingapi,2017-11-11T03:34:34Z,2025-03-14T13:13:09Z,4208,14,4.954954954954955,4.0,4.036905287049016,1.2117117117117118,1.0,0.6276060583499811,6.337837837837838,0.0,43.43777273619444,7772
crate,crate,2013-04-10T09:17:16Z,2025-03-14T14:01:10Z,4194,127,7.536292978527204,5.0,10.9436317822541,1.6585430114609403,1.0,1.0136709456207278,48.0968251877223,1.0,661.9298152727131,438312
CoordinatorTabLayout,hugeterry,2017-01-27T13:40:28Z,2025-03-02T14:45:55Z,4192,0,5.294117647058823,3.0,5.565122481607581,1.411764705882353,1.0,0.5072996561958923,9.411764705882351,0.0,32.75488288700139,473
jitsi,jitsi,2013-04-24T17:37:20Z,2025-03-14T05:50:46Z,4189,7,5.438607398197078,3.0,8.258421846417784,1.9011501398818773,1.0,2.5311839785924977,39.3705315511346,0.0,211.3277443318206,196435
FloatWindow,yhaolpz,2017-11-14T14:33:55Z,2025-03-11T05:07:46Z,4188,9,3.772727272727273,2.0,4.136415909341426,1.2727272727272727,1.0,0.5440432764778562,9.727272727272728,1.0,27.38219047446175,1473
JKeyboardPanelSwitch,Jacksgong,2015-07-01T17:42:01Z,2025-03-12T17:32:53Z,4186,14,5.2,3.0,5.066899385990914,1.3,1.0,0.4629100498862757,7.38,0.0,13.705190436398874,1736
campus-imaotai,oddfar,2023-07-07T10:37:13Z,2025-03-15T14:01:37Z,4178,11,6.339449541284404,5.0,5.741305080501828,1.4128440366972477,1.0,1.1695917533791738,20.376146788990827,1.0,78.43025478850834,7728
unidbg,zhkl0228,2019-02-26T09:32:15Z,2025-03-15T14:28:05Z,4176,15,5.267055393586006,4.0,6.558759124577044,1.606997084548105,1.0,1.3050293243184428,26.621574344023323,0.0,238.3995393754278,90028
BGABanner-Android,bingoogolapple,2014-10-25T17:15:18Z,2025-02-21T03:00:35Z,4172,0,5.0,3.0,6.016004296234145,1.5849056603773586,2.0,0.6023659207386686,26.28301886792453,1.0,155.69501466235576,2123
javassist,jboss-javassist,2013-05-24T08:31:32Z,2025-03-11T07:46:40Z,4169,24,3.388288288288288,1.0,5.89628176365259,1.553153153153153,1.0,1.354405017775962,43.90810810810811,0.0,313.8520304995921,83226
open-location-code,google,2014-09-30T18:26:35Z,2025-03-14T05:37:03Z,4168,5,4.925373134328358,3.0,6.294089177218771,1.1791044776119404,1.0,0.4581045644275378,4.0,0.0,10.583005244258365,2251
AndroidWiFiADB,pedrovgs,2015-10-18T21:58:45Z,2025-03-14T03:48:28Z,4146,8,2.8666666666666667,2.0,3.1484351157616253,1.5,1.0,1.0747894741730135,12.133333333333333,0.0,23.72069274637265,1096
zotfile,jlegewie,2011-12-30T14:47:42Z,2025-03-15T18:48:08Z,4141,33,,,,,,,,,,0
malmo,microsoft,2016-05-17T14:58:40Z,2025-03-15T14:52:43Z,4137,21,7.050359712230216,5.0,7.3546799766999165,2.143884892086331,2.0,2.716605311766015,12.848920863309353,1.0,30.40340415793644,19130
markor,gsantner,2017-08-26T00:08:35Z,2025-03-15T18:50:15Z,4127,76,6.975155279503106,4.0,9.804919809362287,1.5093167701863357,1.0,0.992922069345148,131.1086956521739,1.0,1000.8539861258922,28305
Tangram-Android,alibaba,2017-03-29T13:29:57Z,2025-03-07T05:24:21Z,4114,38,5.2595818815331015,3.0,7.162087781893801,1.6777003484320558,1.0,1.1435947765791323,23.21080139372822,0.0,121.15841023958048,24338
guide-rpc-framework,Snailclimb,2020-05-10T13:24:42Z,2025-03-14T15:42:45Z,4113,0,4.825,4.0,4.127018110090221,1.2375,1.0,0.6979853467686823,1.2125,0.0,3.807699561331893,1583
LoadingDrawable,dinuscxj,2016-04-16T07:33:57Z,2025-03-07T05:24:23Z,4113,0,6.507692307692308,4.0,6.555348667603131,1.446153846153846,1.0,0.5312358595403162,15.830769230769231,1.0,27.99194595703447,4428
maxwell,zendesk,2015-02-09T22:06:13Z,2025-03-15T13:53:11Z,4094,213,6.112540192926045,4.0,7.202835707989079,1.6237942122186495,1.0,0.809189006250926,32.048231511254016,0.0,156.35415007879502,17684
ExpandableTextView,Manabu-GT,2014-05-17T19:40:15Z,2025-02-26T10:00:29Z,4089,4,5.133333333333334,4.0,6.034030478007532,1.7333333333333334,1.0,1.0997835284835873,11.8,0.0,39.39760688888894,552
fastexcel,fast-excel,2024-10-05T11:42:50Z,2025-03-15T17:51:02Z,4076,3,6.596119929453263,5.0,6.065967082823849,1.3738977072310403,1.0,0.8308683418760379,31.80246913580247,1.0,353.53176664796086,20720
tiny-spring,code4craft,2014-01-10T16:37:57Z,2025-03-15T10:31:36Z,4068,0,3.0849056603773586,2.0,3.22525133617389,1.150943396226415,1.0,0.409237451858446,2.3679245283018866,0.0,6.314496506261057,1543
ViewPagerCards,rubensousa,2016-08-20T15:24:12Z,2025-03-03T03:07:03Z,4067,0,5.333333333333333,6.0,4.847679857416329,1.5555555555555556,2.0,0.5270462766947299,2.2222222222222223,0.0,3.70060055186242,240
oblivion,bepass-org,2024-02-08T05:50:09Z,2025-03-14T14:29:55Z,4063,12,5.637931034482759,4.0,6.03701528398098,1.4827586206896552,1.0,0.7068928629298941,11.620689655172416,0.5,46.81910975352396,2641
dolby_beta,nining377,2020-05-19T12:13:36Z,2025-03-14T10:08:18Z,4062,37,4.145945945945946,4.0,5.498546971829022,1.454054054054054,1.0,0.8204567241437628,7.962162162162162,1.0,49.92095573390602,7301
jodd,oblac,2012-09-07T20:26:48Z,2025-03-14T03:27:45Z,4062,37,3.993131868131868,3.0,4.4768955487314255,1.440934065934066,1.0,1.332825527068511,12.949175824175825,0.0,59.22866326599949,26882
java-developer-roadmap,s4kibs4mi,2019-04-23T06:42:13Z,2025-03-15T07:20:38Z,4060,0,0.0,0.0,,1.0,1.0,,0.0,0.0,,5
bistoury,qunarcorp,2019-08-01T07:54:25Z,2025-03-15T15:21:51Z,4057,8,4.837619397501837,3.0,5.845379892981338,1.2792064658339457,1.0,0.7235032943251458,21.41587068332109,1.0,119.18939024903268,73638
LSPosed_mod,mywalkb,2022-03-28T08:05:38Z,2025-03-15T10:18:23Z,4054,10,5.574944071588367,3.0,7.230856800915112,1.6241610738255037,1.0,1.2642542072124774,50.20134228187919,0.0,327.8699631463978,24128
CC,luckybilly,2017-11-23T16:26:33Z,2025-02-01T06:16:18Z,4051,0,4.966666666666667,4.0,4.738423900879465,1.2583333333333333,1.0,0.5575431299340838,16.316666666666666,0.0,129.75924593169424,4599
SmartCropper,pqpo,2017-08-03T11:08:41Z,2025-03-15T07:56:56Z,4046,13,6.25,3.0,7.387027942155209,1.3333333333333333,1.0,0.4923659639173309,122.5,0.0,408.1208599957081,1021
chunjun,DTStack,2018-04-03T12:44:58Z,2025-03-15T10:24:36Z,4032,30,7.139874739039666,4.0,7.418715785144394,1.5652400835073068,1.0,0.8133497731953728,20.836116910229645,1.0,119.80231441098988,104308
greys-anatomy,oldmanpushcart,2012-11-21T19:39:35Z,2025-03-14T10:10:12Z,4028,0,4.066666666666666,3.0,4.3193315253245474,1.1541666666666666,1.0,0.5461766436610894,6.770833333333333,0.0,21.88658440023266,10774
XCL-Charts,xcltapestry,2014-06-09T15:44:50Z,2025-03-14T01:55:05Z,4017,0,7.740061162079511,3.0,9.806237091046611,2.17737003058104,1.0,1.5544439936930912,49.042813455657495,4.0,157.79812956789974,23397
dubbo-admin,apache,2018-01-11T05:30:17Z,2025-03-08T05:02:02Z,4012,6,4.608695652173913,2.0,5.293475678052133,1.3782608695652174,1.0,0.7821460354261632,24.18260869565217,1.0,74.85935372634846,9893
Bolts-Android,BoltsFramework,2014-01-30T04:58:14Z,2025-03-13T22:58:14Z,4011,11,3.0,2.0,3.522448482533408,1.0886075949367089,1.0,0.4128469872076192,19.0126582278481,0.0,150.3472408538955,5144
Phoenix,Yalantis,2015-01-12T14:11:20Z,2025-03-13T08:12:42Z,4004,1,4.333333333333333,2.5,4.824454613615987,1.6666666666666667,1.0,0.9630868246861536,7.541666666666667,0.0,19.16740704304114,976
TwinklingRefreshLayout,lcodecorex,2016-03-02T12:11:56Z,2025-03-14T03:48:33Z,4002,0,4.28476821192053,2.0,4.778252795661762,1.3708609271523178,1.0,0.6594532486814118,36.271523178807946,0.0,214.68494540527163,6273
Telegram-X,TGX-Android,2021-08-17T17:09:25Z,2025-03-15T19:19:40Z,4000,4,9.434676858929812,4.0,19.35653461964643,1.4235580264072272,1.0,0.8773761650145018,536.3874218207088,1.0,8238.239410305887,418055
BigImageViewer,Piasy,2016-11-06T09:55:02Z,2025-03-14T18:32:01Z,3986,0,4.607142857142857,3.0,4.817182741988038,1.2857142857142858,1.0,0.5280431839639718,12.80952380952381,1.0,61.28827325292111,2513
hawk,orhanobut,2015-02-19T22:25:23Z,2025-03-14T04:08:50Z,3985,22,3.615384615384616,2.0,4.243365862868043,1.0384615384615383,1.0,0.196116135138184,12.961538461538462,1.0,25.52407611527715,834
BadgeView,qstumn,2017-02-08T02:01:39Z,2025-03-11T05:45:44Z,3979,5,4.342857142857143,2.0,5.351980706149042,1.3142857142857145,1.0,0.5826626797035551,49.885714285714286,0.0,220.93860891107968,1759
GuideView,binIoter,2016-06-19T08:52:25Z,2025-02-21T22:51:59Z,3957,0,3.742857142857143,2.0,4.500606868509395,1.3714285714285714,1.0,0.7310634592924236,8.228571428571428,1.0,35.2754586531951,1246
effective-java-3e-source-code,jbloch,2018-08-03T20:48:35Z,2025-03-11T11:11:07Z,3952,0,1.1287128712871286,1.0,1.080476828003917,1.188118811881188,1.0,0.6573408104152574,1.3267326732673268,0.0,3.4787454446221537,3018
Aliucord,Aliucord,2021-02-27T16:59:06Z,2025-03-15T15:14:42Z,3950,14,7.780487804878049,4.0,9.888295101078969,1.4878048780487805,1.0,0.8049829756504309,73.64634146341463,0.0,378.7414301504072,5137
RichText,zzhoujay,2015-07-21T09:36:01Z,2025-03-14T02:18:28Z,3940,0,4.2727272727272725,2.0,5.84153450127894,1.446969696969697,1.0,0.8499159719525572,10.545454545454543,0.0,45.9416097443122,5185
android-iconify,JoanZapata,2013-06-12T11:42:01Z,2025-03-08T17:01:58Z,3938,0,3.511627906976744,3.0,3.7248975251053538,1.2325581395348837,1.0,0.4274625743754584,5.186046511627907,1.0,15.308347884411502,909
RxJavaSamples,rengwuxian,2016-03-24T13:08:10Z,2025-03-14T03:48:36Z,3937,3,4.547169811320755,3.0,5.372887913245714,1.3962264150943395,1.0,0.7426465833425498,1.6037735849056605,0.0,3.799491983458545,1001
XChange,knowm,2012-02-02T10:48:28Z,2025-03-14T21:23:56Z,3935,0,5.898800309597523,4.0,6.33764000038777,1.5044504643962848,1.0,0.8961886957043592,24.78018575851393,0.0,712.4252209395839,154240
novel-plus,201206030,2020-05-02T07:15:43Z,2025-03-15T15:36:16Z,3933,25,6.3822784810126585,3.0,7.259035320214354,1.2075949367088608,1.0,0.4644116828222678,46.36708860759494,0.0,123.83923765152714,14698
LiveEventBus,JeremyLiao,2018-07-11T07:36:59Z,2025-03-12T07:14:55Z,3929,0,3.227272727272727,2.0,3.546843763274312,1.1103896103896105,1.0,0.3709603403244864,4.035714285714286,0.0,16.924877815354566,7782
XposedInstaller,rovo89,2012-04-02T20:33:05Z,2025-03-12T06:59:57Z,3927,0,4.896551724137931,2.0,6.770212709342087,1.41871921182266,1.0,0.8542522264016916,8.517241379310345,0.0,29.794900358984982,8980
jmonkeyengine,jMonkeyEngine,2014-03-20T22:29:28Z,2025-03-15T09:21:08Z,3922,69,6.655774111675127,3.0,8.04512651158984,1.621510152284264,1.0,1.0928726150550514,54.14625634517766,0.0,383.4776483910875,199715
DataMiningAlgorithm,linyiqun,2015-01-11T02:50:28Z,2025-03-15T06:36:59Z,3903,0,2.293650793650793,2.0,2.2629801954677737,1.0873015873015872,1.0,0.3582142659323612,9.96031746031746,0.0,36.26489228852629,11663
Conductor,bluelinelabs,2016-03-16T18:42:41Z,2025-02-28T22:23:58Z,3902,36,6.410050983248361,4.0,7.65758362349061,1.2170429715950473,1.0,0.5202328997843036,68.6693372177713,0.0,498.463562010708,83136
jstorm,alibaba,2013-09-03T03:53:16Z,2025-03-14T18:21:48Z,3901,22,5.544994944388271,4.0,6.567802375256853,1.551314459049545,1.0,2.0098734268889973,42.374115267947424,1.0,526.0125320714164,296316
learning-spark,databricks,2014-06-16T04:47:54Z,2025-03-15T14:15:21Z,3890,0,2.827067669172932,2.0,3.4542711334763534,1.0150375939849623,1.0,0.1221624853152949,1.7969924812030076,0.0,12.091669683496637,2295
Leetcode,fishercoder1534,2016-07-31T05:28:15Z,2025-03-10T14:16:22Z,3879,0,,,,,,,,,,0
awaitility,awaitility,2010-01-22T15:12:52Z,2025-03-15T19:36:49Z,3879,0,3.176470588235294,1.0,4.559083450367393,1.1941176470588235,1.0,0.5888214969819294,18.58235294117647,0.0,123.72993464864804,5473
BackgroundLibrary,JavaNoober,2018-09-09T08:52:45Z,2025-03-02T14:47:00Z,3873,13,4.7899159663865545,4.0,4.830822559673249,1.2100840336134453,1.0,0.4090905494194043,34.1764705882353,0.0,222.0866622365465,8029
xboot,Exrick,2018-04-23T14:44:18Z,2025-03-09T14:03:04Z,3862,6,7.415472779369628,6.0,6.821778100823263,1.2120343839541547,1.0,0.531505818967164,2.656160458452722,0.0,9.350262651516267,10265
bitcoin-wallet,bitcoin-wallet,2012-03-31T17:06:47Z,2025-03-15T14:02:00Z,3862,0,7.532299741602067,4.0,9.77762411317408,1.7131782945736431,1.0,1.1211148119156067,5.41343669250646,0.0,21.75117471243753,18379
sofa-rpc,sofastack,2018-04-09T03:32:04Z,2025-03-14T03:35:56Z,3861,61,5.201315789473684,3.0,5.48973531155455,1.3223684210526316,1.0,0.62640991658597,24.52434210526316,0.0,128.5336122044399,71459
screw,pingfangushi,2020-06-21T11:37:06Z,2025-03-14T06:55:32Z,3858,0,4.985294117647059,3.0,4.465481259149678,1.3529411764705883,1.0,0.7937665648521132,5.242647058823529,0.0,9.678916624046854,3941
Launcher3,amirzaidi,2017-05-30T12:53:32Z,2025-03-14T06:11:44Z,3858,22,7.240404040404041,3.0,10.898687031356848,1.4747474747474747,1.0,0.8643417379183255,63.68080808080808,0.0,728.6932325985591,60130
TinyPinyin,promeG,2015-09-30T03:24:50Z,2025-03-13T04:48:36Z,3855,2,2.0615384615384613,1.0,2.952101598209968,1.0923076923076922,1.0,0.3410955201203232,8.753846153846155,0.0,57.79868909878891,1399
Timeline-View,vipulasri,2015-12-15T14:55:04Z,2025-03-14T09:23:47Z,3853,15,9.0,9.0,8.48528137423857,1.5,1.5,0.7071067811865476,453.5,453.5,639.9316369738256,418
IDDD_Samples,VaughnVernon,2013-04-08T22:12:57Z,2025-03-15T17:54:33Z,3839,0,4.7373271889400925,3.0,5.5727472784709855,1.663594470046083,1.0,1.073690392947536,27.327188940092167,5.0,93.39131329029368,28475
java-tron,tronprotocol,2017-12-26T10:20:38Z,2025-03-15T16:04:52Z,3836,79,8.888202594193947,7.0,11.255290327857786,1.7887584928968498,1.0,2.04941358620565,79.6473131562693,1.0,1194.613734660989,146409
ahbottomnavigation,aurelhubert,2016-03-17T12:17:56Z,2025-03-11T09:04:03Z,3835,14,5.108695652173913,2.0,7.540198231610404,1.173913043478261,1.0,0.3832230465168327,57.47826086956522,0.0,313.3104771188857,2339
MaterialSearchView,MiguelCatalan,2015-09-14T17:13:46Z,2025-03-14T03:48:38Z,3830,6,4.048780487804878,2.0,6.280729334687952,1.3170731707317074,1.0,0.5214894241614063,22.65853658536585,1.0,132.52237730966377,1361
DSBridge-Android,wendux,2017-01-02T11:58:53Z,2025-03-10T10:00:53Z,3822,2,2.978723404255319,2.0,3.8981007733539847,1.1063829787234043,1.0,0.3116605283339055,15.97872340425532,0.0,72.19041528627217,1841
ripme,RipMeApp,2017-01-06T17:12:09Z,2025-03-15T00:33:30Z,3819,132,4.984848484848484,4.0,3.413242690003739,2.5545454545454547,2.0,1.287676191878708,27.60606060606061,3.5,93.04165795563348,20151
CircleProgress,uknownothingsnow,2014-10-30T16:14:42Z,2025-03-11T07:50:41Z,3817,0,5.76,6.0,4.215843134336634,1.68,2.0,0.6904105059069326,85.76,1.0,244.3408275340001,1451
leetcode-editor,shuzijun,2019-03-19T16:32:17Z,2025-03-15T12:17:14Z,3808,55,6.32890365448505,4.0,6.031704717077912,1.7375415282392026,1.0,1.1751110312517947,20.13621262458472,0.0,113.55209399628572,13421
ShedLock,lukas-krecan,2016-12-11T13:53:59Z,2025-03-14T18:21:50Z,3791,0,5.943396226415095,5.0,4.781668633537742,2.0485175202156336,2.0,1.5982479297538548,6.919137466307277,0.0,21.71732240003352,10748
MarqueeView,sunfusheng,2016-06-01T06:50:46Z,2025-03-13T01:07:24Z,3782,0,5.409090909090909,4.0,4.8859281996663,1.3636363636363635,1.0,0.4923659639173309,5.454545454545454,0.0,12.08591180131909,804
syncthing-android,syncthing,2014-02-22T17:15:19Z,2025-03-15T19:46:09Z,3778,332,6.514084507042254,2.5,9.144029494542504,1.6901408450704225,1.0,1.1247259624727588,9.049295774647888,0.0,24.88992147416121,8424
SuperTextView,lygttpod,2016-10-19T04:06:54Z,2025-03-12T07:18:34Z,3773,39,3.046511627906977,2.0,5.846883487091897,1.162790697674419,1.0,0.4017744499322114,141.67441860465115,0.0,1033.994008878541,4002
AndServer,yanzhenjie,2016-06-14T00:52:52Z,2025-03-13T02:37:42Z,3767,1,5.0233644859813085,3.0,6.298104334206797,1.5420560747663552,1.0,1.1929399028720318,48.05140186915888,1.0,244.82167923294435,12029
mpush,mpusher,2016-04-28T01:43:19Z,2025-03-03T12:41:59Z,3767,9,4.731155778894473,3.0,5.322882892570001,1.3442211055276383,1.0,0.6951463766677064,24.565326633165828,1.0,171.614292805061,15032
PeerBanHelper,PBH-BTN,2024-02-07T14:35:16Z,2025-03-15T15:50:09Z,3761,113,6.176691729323308,4.0,8.353240738937393,1.330827067669173,1.0,0.8720113728873433,19.133458646616543,0.0,77.51852368915159,24852
roboguice,roboguice,2012-08-12T20:37:19Z,2025-03-15T15:29:15Z,3759,0,4.499550224887556,3.0,6.404289329288501,1.2227886056971515,1.0,1.0215829351802106,7.127736131934033,0.0,70.39808305133657,74026
andOTP,andOTP,2017-07-05T11:39:52Z,2025-03-15T12:19:50Z,3754,38,6.108433734939759,3.0,8.453813266453619,1.5,1.0,0.983192080250175,41.41566265060241,0.0,339.3298414948974,8443
My-Blog,ZHENFENG13,2019-03-04T09:17:00Z,2025-03-15T07:17:03Z,3750,0,4.758620689655173,3.0,5.798700231941233,1.0517241379310345,1.0,0.3939192985791677,29.55172413793104,5.0,62.48541511615614,2411
CustomActivityOnCrash,Ereza,2014-07-04T19:46:21Z,2025-03-05T10:29:40Z,3749,12,5.4,4.0,4.762952265739632,1.3333333333333333,1.0,0.4879500364742666,32.333333333333336,0.0,80.05860948318396,893
blurkit-android,CameraKit,2016-11-06T03:14:58Z,2025-03-12T09:02:54Z,3744,3,6.1,5.0,5.6460408940936455,1.5,1.0,0.7071067811865476,30.3,0.0,90.00253082861366,497
sticky-headers-recyclerview,timehop,2014-10-03T01:57:46Z,2025-02-20T07:23:26Z,3743,0,4.620689655172414,2.0,4.945515956785272,1.2758620689655171,1.0,0.5275652785700641,3.2413793103448274,0.0,6.679687612529887,808
react-native-share,react-native-share,2015-09-30T02:27:34Z,2025-03-14T07:28:11Z,3742,133,5.585365853658536,3.0,4.91922559838486,2.073170731707317,2.0,0.905269128558989,8.609756097560975,8.0,11.370747664029151,1792
SwipeDelMenuLayout,mcxtzhang,2016-08-25T08:10:45Z,2025-03-13T18:57:14Z,3741,2,3.1,2.0,3.3420399113761,1.25,1.0,0.4385290096535146,5.2,0.0,28.59908551523444,1085
lilishop,lilishop,2021-05-14T01:28:51Z,2025-03-15T17:43:27Z,3741,3,7.614690721649485,5.0,8.176785598771056,1.3170103092783505,1.0,0.5756900537039219,13.322164948453608,0.0,92.7940424367372,42798
mlkit,googlesamples,2020-05-28T21:40:38Z,2025-03-14T08:14:23Z,3728,1,7.584269662921348,5.0,8.219872555631618,1.4943820224719102,1.0,0.5846162584281123,7.51123595505618,0.0,31.954812509723503,9234
spruce-android,willowtreeapps,2017-02-23T20:34:18Z,2025-02-23T10:19:46Z,3720,3,4.860655737704918,3.0,6.094728210769421,1.3688524590163935,1.0,0.7518662144943311,5.352459016393443,0.0,30.9921136679276,4269
Terasology,MovingBlocks,2011-03-04T03:49:19Z,2025-03-12T17:56:47Z,3710,70,6.098576512455516,4.0,7.790549685503336,1.4451957295373663,1.0,0.8584512000820459,25.027046263345195,0.0,170.9345888277199,111591
NullAway,uber,2017-09-01T17:35:57Z,2025-03-15T05:16:54Z,3707,25,4.47377938517179,2.0,8.60673289285325,1.2115732368896923,1.0,0.485749703103406,48.11573236889693,0.0,295.2368755232159,22060
NoHttp,yanzhenjie,2015-07-29T06:11:12Z,2025-03-05T03:33:19Z,3707,0,4.456140350877193,3.0,4.741122659067216,1.5,1.0,0.8047217485013147,45.64912280701754,1.0,302.1427728698223,8428
atmosphere,Atmosphere,2010-06-30T14:26:23Z,2025-03-14T14:18:43Z,3707,0,5.496626180836707,3.0,6.644571200596779,1.3076923076923077,1.0,0.8086075400626399,55.02564102564103,1.0,591.173940325542,36660
ChatKit,stfalcon-studio,2017-02-02T09:37:15Z,2025-03-11T03:32:09Z,3706,1,5.768518518518518,3.0,6.546178854704834,2.8981481481481484,2.0,4.831632170994697,35.48148148148148,0.0,135.54283259155972,4680
StylishMusicPlayer,ryanhoo,2016-09-13T14:38:32Z,2025-03-14T14:38:05Z,3703,0,5.025773195876289,3.0,5.792111454258492,1.309278350515464,1.0,0.6496044989230748,13.216494845360824,0.0,40.4069267144921,5777
java,kubernetes-client,2017-05-08T21:52:58Z,2025-03-15T17:09:39Z,3703,53,1.9875173370319,2.0,1.398863252208982,1.0464632454923717,1.0,0.286022961172425,6.94244105409154,1.0,25.52423597704736,51670
Skeleton,ethanhua,2017-07-30T06:42:39Z,2025-03-13T03:51:23Z,3697,0,3.727272727272727,3.0,3.4028731176089204,1.2424242424242424,1.0,0.5018903659106632,4.606060606060606,0.0,14.506333517509242,752
ByteLegend,ByteLegend,2021-02-01T10:11:30Z,2025-03-15T16:30:57Z,3694,0,6.979661016949152,7.0,2.8163021336193483,1.0033898305084743,1.0,0.0582222509739581,727.8440677966101,20.0,2317.1833423941903,104032
Play-with-Algorithms,liuyubobobo,2016-07-05T18:16:22Z,2025-03-15T11:49:56Z,3685,0,2.894736842105264,2.0,2.4097754135727354,1.0075187969924813,1.0,0.086710996952412,5.203007518796992,0.0,20.6400461733452,5287
ASimpleCache,yangfuhai,2013-07-28T13:50:59Z,2025-03-12T07:56:01Z,3684,0,4.448275862068965,2.0,5.248035053349231,1.4482758620689655,1.0,0.6316761657092368,38.51724137931034,0.0,109.50330089273082,1993
BannerViewPager,zhpanvip,2017-03-28T09:11:11Z,2025-03-13T03:00:06Z,3682,56,5.410958904109589,3.0,7.277888156063994,1.4109589041095891,1.0,0.7233336489699037,47.84931506849315,0.0,227.7677710613304,3150
rejoiner,google,2017-12-06T19:09:53Z,2025-03-14T00:10:26Z,3668,3,6.618320610687023,5.0,6.219643837523886,1.5725190839694656,1.0,1.0453599626712693,4.923664122137405,0.0,14.935048258071806,3566
groupie,lisawray,2016-09-01T20:59:35Z,2025-03-06T12:01:35Z,3665,28,5.096774193548387,3.0,5.407451614145686,1.827956989247312,1.0,1.0067560465477234,29.90322580645161,0.0,141.47791842730987,3898
shopizer,shopizer-ecommerce,2012-11-21T03:42:39Z,2025-03-15T05:37:11Z,3664,18,7.933118452860596,4.0,9.695503149181908,1.678485092667204,1.0,0.9782784219980256,34.05398871877518,2.0,130.59474802571455,53652
pixel-dungeon,watabou,2014-07-26T17:34:32Z,2025-03-15T15:16:28Z,3662,0,5.723480333730632,4.0,7.322754238599885,2.5446960667461265,2.0,1.6516694011985669,12.423122765196664,1.0,61.68793965652645,38623
bundletool,google,2018-05-04T07:24:09Z,2025-03-15T03:15:52Z,3661,63,9.699885452462771,7.0,8.87937577800643,1.268041237113402,1.0,1.196937199208049,82.60366552119129,6.0,523.785892847623,54318
sofa-jraft,sofastack,2019-03-04T10:13:43Z,2025-03-12T10:23:54Z,3660,31,6.226086956521739,3.0,8.378255730289307,1.4581939799331105,1.0,1.0626736014553733,74.67759197324415,1.0,313.2325017194433,143536
databus,linkedin,2012-12-17T17:49:17Z,2025-03-12T19:16:50Z,3656,0,5.527704485488127,3.0,8.026845897185767,1.3568601583113455,1.0,0.7976610421646337,46.73482849604222,0.0,228.17782915276464,124341
pdfsam,torakiki,2013-09-24T11:06:13Z,2025-03-15T10:32:25Z,3652,64,6.959247648902822,5.0,6.435886002132985,1.40282131661442,1.0,0.9924953263021956,4.79153605015674,0.0,21.552654456478496,19252
Linkage-RecyclerView,KunMinX,2019-04-22T04:39:46Z,2025-03-05T13:00:53Z,3652,0,6.4,5.0,6.301008070356893,1.5466666666666666,1.0,0.7221090232377944,10.386666666666668,1.0,24.49870009421533,2552
chatgpt-java,PlexPt,2022-12-07T04:55:33Z,2025-03-14T13:54:37Z,3636,24,5.27536231884058,3.0,6.444067171051978,1.2753623188405796,1.0,0.7252597500412097,14.594202898550725,0.0,57.795104321615874,2010
light-4j,networknt,2016-09-09T22:28:14Z,2025-03-15T08:42:57Z,3635,189,4.540296052631579,3.0,5.241181148364953,1.1685855263157894,1.0,0.5654234489564844,23.589638157894736,0.0,122.3282779910171,68050
FlatLaf,JFormDesigner,2019-08-19T10:27:05Z,2025-03-15T19:41:38Z,3631,85,3.7940828402366864,2.0,5.367553302282615,3.685207100591716,2.0,4.213533978571327,64.59289940828403,3.0,358.1920669439229,73126
RoaringBitmap,RoaringBitmap,2013-06-17T20:29:23Z,2025-03-14T21:49:47Z,3631,34,5.57258064516129,5.0,4.864518909207938,1.1258064516129032,1.0,0.4369580128186082,266.51774193548385,0.0,1899.2713690059536,77302
JCTools,JCTools,2013-11-10T18:04:40Z,2025-03-15T01:33:04Z,3628,18,4.601522842639594,3.0,5.363398732392433,3.908629441624365,2.5,3.36160799088281,19.965736040609137,0.0,82.09316982697327,37082
Android-BluetoothKit,dingjikerbo,2015-10-08T09:07:33Z,2025-03-14T13:22:58Z,3626,0,4.074688796680498,2.0,5.431641710715306,1.2406639004149378,1.0,0.5084350735997567,18.70124481327801,0.0,75.06648413313795,8347
undertow,undertow-io,2012-07-19T00:52:44Z,2025-03-14T15:05:07Z,3625,9,5.1451818761965535,3.0,6.342721216560162,1.234843650287173,1.0,0.7090575091999954,36.20038289725591,0.0,499.1995137572174,162037
BlurView,Dimezis,2016-04-21T16:00:07Z,2025-03-14T03:59:10Z,3618,29,5.392857142857143,2.5,5.30785082903433,1.5,1.0,0.7453559924999299,5.75,2.0,8.652231568278273,714
